timestamp,ax,ay,az,gx,gy,gz,TARGET
1942303,-4.320238,-8.964703,-0.057428,-12.229561,-102.772093,-8.853916,8
1942313,-3.835691,-8.964703,-0.057428,-13.839680,-108.696259,-8.031361,8
1942324,-3.311665,-9.095116,-0.369691,-14.714746,-111.776519,-6.893776,8
1942334,-2.667995,-9.224323,-1.259820,-15.038513,-111.452699,-5.414919,8
1942343,-1.690528,-9.493519,-1.259820,-14.837255,-106.359863,-3.673542,8
1942353,-0.646062,-9.827316,-1.788634,-13.165883,-95.264044,-2.142180,8
1942363,0.155533,-9.931404,-2.212163,-9.254345,-77.981505,-1.275867,8
1942373,0.474975,-9.716049,-2.417946,-4.073967,-56.087451,-0.812083,8
1942382,0.424726,-9.446857,-2.413160,0.651378,-32.408218,-0.488309,8
1942392,0.277567,-9.267395,-2.303090,3.477836,-8.807739,-0.208289,8
1942402,-0.093320,-9.243469,-2.043468,4.834183,13.453888,0.255495,8
1942412,-0.731007,-9.238682,-1.775474,5.525482,33.221574,1.174312,8
1942422,-1.479959,-9.223129,-1.521834,7.564379,49.165254,2.171885,8
1942432,-2.072183,-8.841476,-1.022931,9.795795,61.293626,2.364399,8
1942442,-2.626122,-8.952740,-0.756131,8.693211,69.921722,4.035769,8
1943575,-3.598804,-9.001793,-0.552742,-23.579140,-134.134340,-5.056139,8
1943585,-3.598804,-9.001793,-0.552742,-26.186836,-136.707032,-6.193726,8
1943594,-2.423928,-9.324821,-1.962113,-27.744446,-133.329284,-6.438744,8
1943604,-1.197607,-9.748352,-1.962113,-26.738122,-122.434783,-6.359987,8
1943615,-0.099302,-10.095310,-2.510069,-22.660325,-103.813446,-6.640007,8
1943625,0.391226,-10.132401,-2.992223,-16.237350,-79.434142,-7.418816,8
1943634,0.551545,-9.850048,-2.992223,-9.114334,-52.307177,-8.731411,8
1943644,0.516849,-9.500698,-2.939581,-3.916456,-24.366372,-9.702732,8
1943654,0.187836,-9.379860,-2.748155,-0.363696,2.760606,-9.711479,8
1943664,-0.339781,-9.352341,-2.544765,2.725280,27.883689,-8.871418,8
1943673,-0.850648,-9.284145,-2.304287,5.875509,50.066562,-7.620081,8
1943683,-1.398604,-9.142967,-1.998005,8.614456,69.221683,-6.053715,8
1943693,-1.907079,-9.182453,-1.799402,10.452095,85.252867,-3.726046,8
1943703,-2.239680,-9.190826,-1.612761,12.394733,98.676329,-1.144607,8
1943713,-2.508873,-9.084343,-1.426121,14.757408,109.920931,1.288071,8
1943723,-2.794815,-9.046059,-1.289730,16.770058,119.362855,3.440727,8
1943733,-2.961117,-9.091522,-1.200000,17.986397,127.080929,5.164602,8
1943743,-3.038882,-9.081951,-1.089930,18.353920,133.705199,6.214682,8
1943753,-3.363110,-9.024525,-0.884147,18.432678,138.868034,6.442196,8
1943763,-4.072580,-9.101093,-0.345763,17.636368,140.941896,5.409620,8
1943773,-5.150545,-9.259022,0.388834,16.035004,137.266660,3.099452,8
1943783,-6.478563,-9.232700,1.294516,14.381126,125.453341,-0.523312,8
1943793,-7.359123,-9.016151,1.871186,11.580925,105.746853,-4.251081,8
1943802,-7.265800,-8.939579,2.091326,7.739393,82.391386,-6.184973,8
1943812,-7.238285,-8.956329,2.343768,5.087952,58.090897,-7.322557,8
1943822,-7.326817,-8.809170,2.411964,3.145310,32.967803,-7.908852,8
1943832,-7.110270,-8.744564,2.355733,0.730134,7.057169,-7.655081,8
1943841,-6.693918,-8.836689,2.114058,-2.148826,-18.022156,-7.033787,8
1943851,-6.240477,-8.870190,1.752741,-4.739014,-40.992584,-6.736265,8
1943861,-5.799002,-8.823528,1.343569,-7.092937,-61.250319,-6.683760,8
1943871,-5.285742,-8.723030,0.935593,-9.508110,-78.427796,-6.535000,8
1943880,-4.802393,-8.721832,0.483350,-12.203312,-92.140045,-6.036215,8
1943890,-4.139580,-8.819939,-0.132802,-14.828503,-101.730740,-5.231153,8
1943900,-3.016150,-9.061615,-0.789631,-16.928658,-105.379784,-3.612287,8
1943910,-1.933399,-9.419342,-1.338783,-17.269928,-101.774538,-1.853409,8
1943920,-1.208375,-9.698105,-1.722831,-14.898506,-91.833801,-1.013348,8
1943930,-0.715453,-9.714851,-2.032701,-11.056976,-77.333984,-0.803332,8
1943940,-0.293121,-9.560516,-2.251645,-7.075436,-59.640231,-0.812083,8
1943950,0.044267,-9.407375,-2.449053,-4.126471,-39.198715,-0.462057,8
1943960,0.135194,-9.296108,-2.511265,-1.877556,-16.744576,0.413007,8
1943969,-0.088534,-9.188431,-2.421535,0.143841,6.103350,1.515587,8
1943979,-0.598205,-9.192020,-2.281555,1.946473,27.647424,3.160707,8
1943989,-1.168893,-9.127415,-2.084146,4.151634,46.382556,4.989590,8
1943999,-1.797009,-8.922829,-1.646261,6.426800,61.599917,6.520954,8
1944008,-2.572283,-8.872581,-1.240678,6.811831,72.721953,8.236076,8
1944018,-3.256629,-9.004185,-0.853041,5.928013,79.389954,9.522415,8
1944028,-3.854835,-9.303288,-0.374477,4.720425,81.577606,9.627430,8
1944038,-4.474575,-9.489929,-0.026321,3.924117,79.538698,8.279827,8
1944047,-4.851444,-9.498306,0.181854,3.967872,73.912048,6.197180,8
1944057,-5.032103,-9.450447,0.327816,4.414152,66.045227,4.053270,8
1944067,-5.211565,-9.407375,0.461814,4.414152,66.045227,2.303144,8
1944077,-5.424524,-9.339180,0.614955,5.936766,45.839996,0.789284,8
1944087,-5.607574,-9.153736,0.787238,5.936766,45.839996,0.789284,8
1944097,-5.863609,-8.970688,0.975075,5.963015,18.896782,-1.678396,8
1944107,-5.931803,-8.834293,1.013360,5.963015,18.896782,-2.483454,8
1944117,-5.775074,-8.816349,1.002592,1.246422,-13.139305,-3.402272,8
1944127,-5.572880,-8.933598,0.932004,1.246422,-13.139305,-3.402272,8
1944136,-5.289331,-9.119041,0.731007,-1.807551,-28.295420,-4.198580,8
1944146,-4.916050,-9.059219,0.514457,-3.697690,-42.208924,-4.609858,8
1944156,-4.487736,-8.962311,0.224925,-4.135221,-54.398575,-4.776121,8
1944166,-3.984047,-9.000595,-0.117248,-4.502748,-63.980484,-4.399841,8
1944175,-3.451644,-9.044865,-0.439083,-5.474070,-70.342226,-3.384770,8
1944185,-3.451644,-9.044865,-0.439083,-5.981606,-73.282442,-2.177182,8
1944195,-2.969491,-9.044865,-0.859023,-6.034109,-72.748656,-1.179610,8
1944205,-2.650048,-9.064007,-0.859023,-6.069111,-69.397159,-0.252042,8
1944215,-2.337787,-9.068790,-1.050448,-5.894098,-63.989272,0.430508,8
1944225,-2.023130,-9.056828,-1.128215,-5.736588,-56.384978,0.911793,8
1944236,-1.902293,-9.054436,-1.302891,-5.824093,-47.196794,1.244317,8
1944246,-1.607976,-9.146557,-1.400997,-5.824093,-36.801026,1.515587,8
1944256,-1.495513,-9.270985,-1.489531,-5.824093,-25.188942,1.953119,8
1944266,-1.519441,-9.352341,-1.447657,-5.045286,-12.483006,2.513160,8
1944277,-1.789830,-9.383446,-1.442871,-3.592682,0.870468,3.003196,8
1944287,-2.032701,-9.311661,-1.342373,-1.632538,13.672653,3.624491,8
1944297,-2.380857,-9.244667,-1.156929,0.852643,25.162239,4.604563,8
1944307,-2.843867,-9.217148,-0.963110,2.655275,42.619767,5.278360,8
1945571,-2.863010,-9.069988,-1.645064,20.769105,142.630792,5.427122,8
1945582,-3.316449,-8.906078,-1.473978,21.810424,151.573968,5.672140,8
1945591,-3.875174,-8.719440,-1.223928,21.950440,157.515621,5.444624,8
1945602,-4.334595,-8.660816,-0.917647,20.480332,160.219536,4.945835,8
1945612,-4.906481,-8.896507,-0.497707,17.995148,159.537039,4.307039,8
1945623,-5.709270,-9.095116,0.118445,16.148758,153.875303,2.460656,8
1945632,-6.562311,-9.328411,0.851844,14.389877,142.455807,-0.225790,8
1945642,-7.463211,-9.442070,1.500299,13.191044,124.245727,-3.621038,8
1945664,-7.708471,-8.989830,2.114058,10.880874,76.248446,-8.652653,8
1945673,-7.795811,-8.758923,2.177467,8.693211,49.865313,-10.341526,8
1945683,-7.502691,-8.723030,2.093719,5.823006,23.062096,-11.479114,8
1945693,-6.984646,-8.769688,1.816151,3.407828,-2.629787,-12.126659,8
1945704,-6.442671,-8.748154,1.524227,1.596447,-25.897737,-12.424179,8
1945714,-5.955732,-8.813957,1.141376,-0.398699,-46.006713,-12.135410,8
1945725,-5.566898,-8.786438,0.850648,-1.658791,-63.332977,-11.575367,8
1945735,-5.197206,-8.746956,0.510867,-3.163900,-77.902770,-10.525292,8
1945746,-4.872980,-8.756527,0.206979,-4.712761,-89.777403,-9.238945,8
1945755,-4.378862,-8.790028,-0.119641,-6.130367,-98.379307,-7.453817,8
1945765,-3.683748,-8.985043,-0.524028,-7.346704,-102.815855,-4.994888,8
1945775,-2.861814,-9.296108,-1.018145,-7.390459,-102.203310,-2.710970,8
1945785,-1.923829,-9.510269,-1.420139,-5.701584,-95.981569,-1.415877,8
1945795,-1.141376,-9.561714,-1.818544,-3.128899,-84.212008,-0.987096,8
1945805,-0.685543,-9.442070,-2.097308,-0.048673,-68.084536,-1.214612,8
1945815,-0.393619,-9.198006,-2.309072,2.278997,-48.876910,-1.739651,8
1945825,-0.196211,-9.007774,-2.337787,3.154061,-27.437859,-1.949666,8
1945835,-0.272782,-9.013756,-2.291126,3.460334,-4.948706,-1.529635,8
1945844,-0.593420,-9.125023,-2.149950,4.501657,17.102905,-0.742078,8
1945854,-1.054038,-9.054436,-1.986042,6.234285,37.378128,0.290498,8
1945864,-1.526620,-8.920437,-1.779062,8.203178,55.063171,1.585592,8
1945874,-2.014755,-8.999401,-1.562512,9.393265,69.948001,3.230711,8
1945883,-2.427517,-9.028114,-1.406979,10.347084,82.085142,4.525806,8
1945893,-2.725423,-9.123829,-1.215553,10.583347,92.034607,5.427122,8
1945903,-3.299701,-9.299698,-0.903290,10.557098,99.148893,5.418371,8
1945913,-4.217348,-9.311661,-0.277567,11.064637,101.642787,3.755751,8
